method,proportion,avg length
Data splitting,0.6,24.67494444250906
Data splitting,0.6,56.27887322568344
Data splitting,0.6,24.678937428276882
Data splitting,0.6,26.169240667343484
Data splitting,0.6,38.22240170336249
Data splitting,0.6,35.59141406257212
Data splitting,0.6,29.177998950492373
Data splitting,0.6,16.23100524829651
Data splitting,0.6,46.68565428203323
Data splitting,0.6,20.344907955122242
Data splitting,0.6,27.751466299003944
Data splitting,0.6,28.663238091886285
Data splitting,0.6,26.536380869352207
Data splitting,0.6,22.07973876547071
Data splitting,0.6,24.361423850787332
Data splitting,0.6,32.420167883675965
Data splitting,0.6,32.36592999985105
Data splitting,0.6,20.251635041860826
Data splitting,0.6,24.68758449300259
Data splitting,0.6,31.226067873856238
Data splitting,0.6,25.00333287523614
Data splitting,0.6,22.26306933385579
Data splitting,0.6,30.699684607000517
Data splitting,0.6,28.94066564745333
Data splitting,0.6,26.798977728149193
Data splitting,0.6,29.207377489219752
Data splitting,0.6,23.31374121019302
Data splitting,0.6,27.693386517596917
Data splitting,0.6,33.67309360046086
Data splitting,0.6,47.93187736177802
Data splitting,0.6,30.3447998618594
Data splitting,0.6,29.05723639873845
Data splitting,0.6,38.56721879613365
Data splitting,0.6,22.973904649289988
Data splitting,0.6,24.863046506239776
Data splitting,0.6,25.019823662086964
Data splitting,0.6,37.78418963422893
Data splitting,0.6,37.08922749161509
Data splitting,0.6,30.19095131856823
Data splitting,0.6,37.6437824627287
Data splitting,0.6,17.783443197990106
Data splitting,0.6,26.085387237008927
Data splitting,0.6,24.917334204228577
Data splitting,0.6,45.59709619409915
Data splitting,0.6,43.06068043588074
Data splitting,0.6,24.16944461172371
Data splitting,0.6,37.8918275606785
Data splitting,0.6,39.49258531611325
Data splitting,0.6,22.5345124758165
Data splitting,0.6,57.26426478225486
Data splitting,0.6,33.16256467292417
Data splitting,0.6,43.052752714548724
Post-GL,0.6,39.472556277503465
Post-GL,0.6,14.153785096392841
Post-GL,0.6,16.041219856920492
Post-GL,0.6,17.50068780203699
Post-GL,0.6,18.4466056846217
Post-GL,0.6,38.48742646869721
Post-GL,0.6,14.59035802253582
Post-GL,0.6,17.582472549850575
Post-GL,0.6,19.351561771531937
Post-GL,0.6,22.49679360109007
Post-GL,0.6,23.98337968963599
Post-GL,0.6,22.66270886395577
Post-GL,0.6,19.646192162525658
Post-GL,0.6,39.94994159158318
Post-GL,0.6,16.553088595835256
Post-GL,0.6,13.407127583257168
Post-GL,0.6,33.52553433543871
Post-GL,0.6,93.31536709163218
Post-GL,0.6,18.28676592123092
Post-GL,0.6,27.759641141572722
Post-GL,0.6,16.88477135572581
Post-GL,0.6,16.334613345875187
Post-GL,0.6,32.307284138745665
Post-GL,0.6,16.262141158779986
Post-GL,0.6,18.51185311595525
Post-GL,0.6,16.666850246673388
Post-GL,0.6,40.165445486715626
Post-GL,0.6,21.516634553058957
Post-GL,0.6,19.534069012179316
Post-GL,0.6,22.97005425586347
Post-GL,0.6,14.817811474143795
Post-GL,0.6,24.85304837849888
Post-GL,0.6,16.831270199143034
Post-GL,0.6,17.73052616492115
Post-GL,0.6,21.549808363236036
Post-GL,0.6,25.556388037404062
Post-GL,0.6,29.77668403546734
Post-GL,0.6,14.34587834127586
Post-GL,0.6,21.389034139997456
Post-GL,0.6,23.27878655280786
Post-GL,0.6,17.211230691828074
Post-GL,0.6,25.85654447601119
Post-GL,0.6,19.147340660207814
Post-GL,0.6,29.788857582379546
Post-GL,0.6,25.088119295819634
Post-GL,0.6,21.824130607513865
Post-GL,0.6,21.966423795592487
Post-GL,0.6,17.100467917118582
Post-GL,0.6,21.53067662418776
Post-GL,0.6,53.9214932502112
Post-GL,0.6,22.665126350005107
Post-GL,0.6,23.703041641658427
Post-GL,0.6,37.17644021708684
Post-GL,0.6,25.843236936040324
Post-GL,0.6,20.234085036082888
Post-GL,0.6,15.420441938575967
Post-GL,0.6,12.4041768017694
Post-GL,0.6,32.059685480458135
Post-GL,0.6,28.063377606152653
Post-GL,0.6,15.983188207985767
Post-GL,0.6,12.036901054466199
Post-GL,0.6,14.700683155807862
Post-GL,0.6,34.93667377688356
Post-GL,0.6,32.20342688858466
Post-GL,0.6,30.984906672166755
Post-GL,0.6,18.507429140594144
Post-GL,0.6,24.697004199831195
Post-GL,0.6,22.13978344585223
Post-GL,0.6,15.59335149606622
Post-GL,0.6,15.196250553835414
Post-GL,0.6,34.10302271998413
Post-GL,0.6,19.67943691744804
Post-GL,0.6,24.425040298515082
Post-GL,0.6,32.74468516211024
Post-GL,0.6,19.495193084133092
Post-GL,0.6,33.95130169880655
Post-GL,0.6,20.535122437446546
Post-GL,0.6,16.53696622753585
Post-GL,0.6,81.91091725484364
Post-GL,0.6,22.3682485663431
Post-GL,0.6,26.023604255145283
Post-GL,0.6,12.930405133435205
Post-GL,0.6,44.87351192208238
Post-GL,0.6,18.514445061014957
Post-GL,0.6,16.86327989217416
Post-GL,0.6,19.92817147662648
Post-GL,0.6,20.120387458316777
Post-GL,0.6,17.959367011299413
Post-GL,0.6,13.359206628952286
Post-GL,0.6,25.09251573289128
Post-GL,0.6,12.391480162652897
Post-GL,0.6,23.05984520000527
Post-GL,0.6,11.633583973227893
Post-GL,0.6,13.240680331794863
Post-GL,0.6,15.397048950183338
Post-GL,0.6,12.39601420727307
Post-GL,0.6,22.55487230487523
Post-GL,0.6,31.565144141082857
Post-GL,0.6,25.74655893894946
Post-GL,0.6,27.52794704391127
Post-GL,0.6,29.586263869551008
Post-GL,0.6,15.894081921990074
Post-GL,0.6,29.192463841167125
Post-GL,0.6,18.558872837706087
Post-GL,0.6,20.75713855428847
Post-GL,0.6,36.25198459333643
Post-GL,0.6,44.2812243205384
Post-GL,0.6,24.231008611674266
Post-GL,0.6,18.084257175713827
Post-GL,0.6,19.52929147071086
Post-GL,0.6,38.725831160014145
Post-GL,0.6,19.200796314640154
Post-GL,0.6,14.485457024029301
Post-GL,0.6,20.005548653973722
Post-GL,0.6,33.175630417005465
Post-GL,0.6,19.113158584767376
Post-GL,0.6,29.390446683144795
Post-GL,0.6,69.63089523591788
Post-GL,0.6,29.8318916134314
Post-GL,0.6,41.71822012908436
Post-GL,0.6,44.53386012592246
Post-GL,0.6,16.552604327362946
Post-GL,0.6,30.93304716762331
Post-GL,0.6,12.023198498907643
Post-GL,0.6,30.316873743290586
Post-GL,0.6,14.513538028791015
Post-GL,0.6,17.093362027449434
Post-GL,0.6,14.812696788720022
Post-GL,0.6,39.189839726410675
Post-GL,0.6,25.566394555670623
Post-GL,0.6,33.96827607650399
Post-GL,0.6,16.613836580345588
Post-GL,0.6,26.60521606249166
Post-GL,0.6,19.433714071597503
Post-GL,0.6,13.576940546734747
Post-GL,0.6,22.30514487705115
Post-GL,0.6,32.221753257383625
Post-GL,0.6,21.020340080431396
Post-GL,0.6,28.52719949921389
Post-GL,0.6,21.98147629821534
Post-GL,0.6,19.309361167396606
Post-GL,0.6,20.410027487489508
Post-GL,0.6,22.31391524803794
Post-GL,0.6,21.67763475706916
Post-GL,0.6,22.502874081933992
Post-GL,0.6,21.861794048982592
Post-GL,0.6,15.50706853790767
Post-GL,0.6,31.14515189896803
Post-GL,0.6,20.548687827094156
Post-GL,0.6,29.712260245963638
Post-GL,0.6,16.54723916789704
Post-GL,0.6,21.04361519243813
Post-GL,0.6,37.5054163171252
Post-GL,0.6,25.715604073120062
Post-GL,0.6,27.025708986169356
Post-GL,0.6,17.9001343186827
Post-GL,0.6,14.29771210009921
Post-GL,0.6,18.936934878703365
Post-GL,0.6,20.287017323712508
Post-GL,0.6,20.18355731328227
Post-GL,0.6,27.81227696669695
Post-GL,0.6,15.925691397152466
Post-GL,0.6,21.484547994793253
Post-GL,0.6,20.97263813519165
Post-GL,0.6,21.652560143894846
Post-GL,0.6,16.646126216981752
Post-GL,0.6,23.017491139093693
Post-GL,0.6,24.836318049699134
Post-GL,0.6,26.02173722628886
Post-GL,0.6,12.956019392522649
Post-GL,0.6,30.319638272065337
Post-GL,0.6,29.93953714947233
Post-GL,0.6,18.633281715872638
Post-GL,0.6,31.364451383608827
Post-GL,0.6,22.69601455444615
Post-GL,0.6,12.584223894667355
Post-GL,0.6,31.7342709701498
Post-GL,0.6,25.34890720802117
Post-GL,0.6,21.862501771929345
Post-GL,0.6,21.781338211983755
Post-GL,0.6,13.845861780362075
Post-GL,0.6,15.84925127422104
Post-GL,0.6,13.598307623427699
Post-GL,0.6,18.497484972979514
Post-GL,0.6,25.79039953178907
Post-GL,0.6,21.141598720349936
Post-GL,0.6,23.936208506622695
Post-GL,0.6,24.953455974162896
Post-GL,0.6,17.098227938734148
Post-GL,0.6,30.972868952986563
Post-GL,0.6,15.46411561564481
Post-GL,0.6,164.06941287264377
Post-GL,0.6,23.813807499950663
Post-GL,0.6,18.391223231060206
Post-GL,0.6,11.574639389349548
Post-GL,0.6,13.561152128829125
Post-GL,0.6,16.221245140244523
Post-GL,0.6,25.580808184558645
Post-GL,0.6,21.766840588456198
Post-GL,0.6,14.609470455728347
Post-GL,0.6,21.07809080791608
Post-GL,0.6,16.888593746708523
Post-GL,0.6,12.987099620813769
Post-GL,0.6,15.589323324519615
Post-GL,0.6,20.656481521254175
Post-GL,0.6,22.34719679701792
Post-GL,0.6,22.78059342258232
Post-GL,0.6,21.184392204537456
Post-GL,0.6,19.72957891729994
Post-GL,0.6,24.32571622732225
Post-GL,0.6,21.50710198636097
Post-GL,0.6,14.35902778750933
Post-GL,0.6,23.151945002203636
Post-GL,0.6,15.92809120202147
Post-GL,0.6,29.08499599367019
Post-GL,0.6,24.917493193009207
Post-GL,0.6,18.926414978742272
Post-GL,0.6,28.69548494546972
Post-GL,0.6,16.140457754058936
Post-GL,0.6,15.807785971012567
Post-GL,0.6,12.10039300028763
Post-GL,0.6,21.76160049435549
Post-GL,0.6,21.770138284782227
Post-GL,0.6,27.551048309715963
Post-GL,0.6,63.04161010010427
Post-GL,0.6,29.763055640297676
Post-GL,0.6,23.598687277750475
Post-GL,0.6,38.963830395479135
Post-GL,0.6,35.45739107474253
Post-GL,0.6,15.699839731148677
Post-GL,0.6,28.433130151740386
Post-GL,0.6,20.205069819623596
Post-GL,0.6,23.436336822791116
Post-GL,0.6,11.45665906593424
Post-GL,0.6,26.961413161845133
Post-GL,0.6,13.056488657784682
Post-GL,0.6,35.540338155597645
Post-GL,0.6,36.53697273382643
Post-GL,0.6,21.44101411257238
Post-GL,0.6,11.856758796590443
Post-GL,0.6,29.072160485439024
Post-GL,0.6,12.935855061794348
Post-GL,0.6,15.317035958167047
Post-GL,0.6,24.59792491684508
Post-GL,0.6,38.779292416797816
Post-GL,0.6,20.44680480899291
Post-GL,0.6,13.479812839119818
Post-GL,0.6,13.413328451413458
Post-GL,0.6,34.15714817425975
Post-GL,0.6,20.245185543690468
Post-GL,0.6,17.741315024498462
Post-GL,0.6,19.091037844006355
Post-GL,0.6,21.932616309007415
Post-GL,0.6,19.933225937112702
Post-GL,0.6,18.571285904302943
Post-GL,0.6,17.68624202539037
Post-GL,0.6,24.70644347929997
Post-GL,0.6,15.123230318706973
Post-GL,0.6,17.45610366694642
Post-GL,0.6,20.0006888565192
Post-GL,0.6,27.90364523469856
Post-GL,0.6,24.181524699583814
Post-GL,0.6,20.638765087649286
Post-GL,0.6,33.07660928805721
Post-GL,0.6,24.74200486538183
Post-GL,0.6,28.057977257578596
Post-GL,0.6,11.993882030043515
Post-GL,0.6,27.672462091887432
Post-GL,0.6,17.417240463671465
Post-GL,0.6,20.653762238995746
Post-GL,0.6,12.649772983486155
Post-GL,0.6,16.572609161309266
Post-GL,0.6,22.8396356862657
Post-GL,0.6,17.664079291719748
Post-GL,0.6,34.84432532254442
Post-GL,0.6,21.73180759383443
Post-GL,0.6,24.66444579885607
Naive,0.6,21.28802571840483
Naive,0.6,14.722339272774539
Naive,0.6,20.31072208429244
Naive,0.6,21.194866351546093
Naive,0.6,20.476012492931723
Naive,0.6,22.345532474812128
Naive,0.6,21.55481268316666
Naive,0.6,15.894874569312236
Naive,0.6,11.473925031038116
Naive,0.6,11.540868868505141
Naive,0.6,20.517406022064645
Naive,0.6,18.762686402005674
Naive,0.6,23.13603976863681
Naive,0.6,25.14175926149599
Naive,0.6,15.938075255625968
Naive,0.6,19.606872120993568
Naive,0.6,20.508053659086027
Naive,0.6,31.795664560993803
Naive,0.6,17.80408457495656
Naive,0.6,16.903949074383444
Naive,0.6,19.243492901564583
Naive,0.6,35.51339241888719
Naive,0.6,14.340703164175967
Naive,0.6,16.69562237690397
Naive,0.6,20.992329842863935
Naive,0.6,35.6467106152956
Naive,0.6,33.457483675375364
Naive,0.6,14.11488288465308
Naive,0.6,13.909686309200916
Naive,0.6,19.363893139129715
Naive,0.6,20.584073148988356
Naive,0.6,18.79595722956476
Naive,0.6,34.43847785682843
Naive,0.6,15.876893698123652
Naive,0.6,20.84681786677735
Naive,0.6,15.498670460419396
Naive,0.6,36.1524952378784
Naive,0.6,11.663467379765189
Naive,0.6,19.438428191351417
Naive,0.6,31.857476027712025
Naive,0.6,21.937757406054367
Naive,0.6,15.09391457549108
Naive,0.6,19.890558409680462
Naive,0.6,24.917359688160406
Naive,0.6,19.83443473899363
Naive,0.6,22.164282778272216
Naive,0.6,14.844783215666023
Naive,0.6,19.158476229194083
Naive,0.6,18.525594044309923
Naive,0.6,31.562843335812815
Naive,0.6,22.98900034774778
Naive,0.6,16.83082446936646
Naive,0.6,21.30723675367056
Naive,0.6,10.758531163040553
Naive,0.6,25.13427766426872
Naive,0.6,14.164370761417127
Naive,0.6,17.422584581890224
Naive,0.6,12.780781793036974
Naive,0.6,18.717377457451576
Naive,0.6,25.406193938077283
Naive,0.6,17.404636619780067
Naive,0.6,16.33270735923132
Naive,0.6,22.016268120999865
Naive,0.6,17.895329768133784
Naive,0.6,13.531755020474263
Naive,0.6,22.527348895407897
Naive,0.6,22.421413957468115
Naive,0.6,23.63704256600914
Naive,0.6,21.980964022334355
Naive,0.6,13.991180423926357
Naive,0.6,18.345250049687543
Naive,0.6,14.002294197602282
Naive,0.6,23.045639009493605
Naive,0.6,22.20009756244209
Naive,0.6,24.763092856651664
Naive,0.6,23.67135216309018
Naive,0.6,16.277953423591587
Naive,0.6,21.788111249203475
Naive,0.6,19.282895933469536
Naive,0.6,17.023877172959708
Naive,0.6,23.151730021082617
Naive,0.6,13.605973542201482
Naive,0.6,13.800172094258086
